customer_id,recency,frequency,monetary,avg_order_value,avg_quantity,discount_rate
12599,28,7,1032.58,16.654516129032256,15.419354838709678,0.0
12600,28,11,2599.04,39.98523076923077,11.892307692307693,0.0
12601,189,6,577.06,19.89862068965517,8.413793103448276,0.0
12602,58,1,153.12,12.76,13.5,0.0
12603,21,1,739.2,369.6,31.5,0.0
12604,78,2,254.17999999999998,15.886249999999999,12.5625,0.0
12605,364,1,0.0,0.0,-1.3333333333333333,0.0
12607,57,2,1579.51,7.819356435643565,0.0,0.0
12609,77,3,1126.85,18.78083333333333,10.8,0.0
12610,22,7,2099.54,18.914774774774774,9.26126126126126,0.0
12611,51,1,1193.32,18.35876923076923,13.015384615384615,0.0
12612,57,2,704.04,33.52571428571429,11.952380952380953,0.0
12613,30,6,3344.38,20.51766871165644,9.791411042944786,0.0
12614,277,1,315.6,15.780000000000001,3.8,0.0
12615,1,4,2291.19,21.820857142857143,13.104761904761904,0.0
12616,84,5,713.3,19.813888888888886,7.583333333333333,0.0
12617,28,1,352.98,8.609268292682927,5.121951219512195,0.0
12618,21,1,177.31,16.11909090909091,8.727272727272727,0.0
12619,15,13,3641.24,38.328842105263156,35.305263157894736,0.0
12620,14,3,1339.41,14.558804347826088,12.83695652173913,0.0
12621,1,23,13689.67,28.881160337552743,15.620253164556962,0.0
12622,231,1,180.1,16.37272727272727,6.2727272727272725,0.0
12623,275,1,305.1,16.950000000000003,10.61111111111111,0.0
12624,105,2,641.13,16.87184210526316,9.342105263157896,0.0
12625,211,3,2683.82,29.492527472527474,17.32967032967033,0.0
12626,22,13,6620.48,21.565081433224755,10.912052117263844,0.0
12627,10,7,4478.53,19.47186956521739,11.965217391304348,0.0
12628,3,4,786.46,18.289767441860466,10.348837209302326,0.0
12630,9,2,1270.88,19.8575,8.5625,0.0
12631,56,1,640.5,20.661290322580644,7.612903225806452,0.0
12633,58,5,2163.98,21.009514563106798,11.155339805825243,0.0
12635,89,2,1689.18,16.724554455445546,11.603960396039604,0.0
12637,66,10,6002.9,15.551554404145076,7.725388601036269,0.0
12638,32,1,671.69,17.222820512820515,14.794871794871796,0.0
12639,238,1,486.1,22.095454545454547,9.136363636363637,0.0
12640,23,3,1174.58,22.16188679245283,5.867924528301887,0.0
12641,114,1,185.9,18.59,7.2,0.0
12642,24,3,1013.26,21.558723404255318,11.74468085106383,0.0
12643,127,6,3344.64,139.35999999999999,75.33333333333333,0.0
12644,129,1,477.90999999999997,15.416451612903225,10.483870967741936,0.0
12645,33,5,1775.18,23.98891891891892,14.486486486486486,0.0
12646,4,2,1346.97,29.932666666666666,19.933333333333334,0.0
12647,21,13,3722.82,29.313543307086615,11.173228346456693,0.0
12648,154,1,318.05,15.145238095238096,7.619047619047619,0.0
12649,106,4,623.51,18.894242424242425,17.393939393939394,0.0
12650,2,1,314.44,15.722,12.7,0.0
12651,334,1,114.0,12.666666666666666,8.666666666666666,0.0
12652,321,2,919.98,18.038823529411765,9.843137254901961,0.0
12653,148,2,2209.85,51.391860465116274,21.372093023255815,0.0
12654,10,5,601.98,15.841578947368422,6.947368421052632,0.0
12656,16,8,4051.17,31.162846153846154,13.138461538461538,0.0
12657,10,5,1643.18,29.3425,11.678571428571429,0.0
12658,18,1,686.05,19.056944444444444,8.88888888888889,0.0
12659,29,1,91.68,18.336000000000002,21.0,0.0
12660,10,1,245.1,18.853846153846153,9.76923076923077,0.0
12662,0,12,3849.7799999999997,16.593879310344825,8.793103448275861,0.0
12664,7,10,4881.88,128.47052631578947,31.63157894736842,0.0
12665,324,2,63.0,15.75,9.0,0.0
12666,358,1,0.0,0.0,-28.0,0.0
12667,57,1,620.13,18.791818181818183,11.969696969696969,0.0
12668,6,6,3807.15,22.661607142857143,9.494047619047619,0.0
12669,150,4,2744.0299999999997,26.90225490196078,10.92156862745098,0.0
12670,9,6,2996.05,31.872872340425534,14.797872340425531,0.0
12672,329,1,225.9,22.59,7.8,0.0
12673,4,2,610.52,14.536190476190475,8.357142857142858,0.0
12674,11,7,1970.6,21.895555555555553,12.255555555555556,0.0
12676,24,6,1331.3899999999999,29.586444444444442,14.88888888888889,0.0
12678,41,13,17628.46,105.55964071856287,65.26347305389221,0.0
12679,51,9,1113.02,19.875357142857144,9.464285714285714,0.0
12680,0,4,880.81,16.619056603773583,8.377358490566039,0.0
12681,14,27,13787.54,21.34294117647059,11.637770897832818,0.0
12682,3,31,12279.82,23.434770992366413,10.601145038167939,0.0
12683,3,20,8476.57,23.415939226519335,13.544198895027625,0.0
12684,7,7,2283.63,21.748857142857144,18.904761904761905,0.0
12685,27,6,2863.08,18.236178343949042,9.700636942675159,0.0
12686,371,1,89.14,12.734285714285715,15.285714285714286,0.0
12688,113,1,4873.81,28.50181286549708,17.707602339181285,0.0
12689,25,2,1247.61,17.327916666666667,8.722222222222221,0.0
12690,205,1,389.01,24.313125,6.625,0.0
12691,27,6,1035.8,32.36875,12.3125,0.0
12693,120,6,855.91,20.875853658536585,6.097560975609756,0.0
12694,69,2,869.67,23.504594594594593,13.756756756756756,0.0
12695,6,4,582.1,21.55925925925926,8.148148148148149,0.0
12697,20,5,957.59,22.26953488372093,11.604651162790697,0.0
12700,7,6,4939.99,18.29625925925926,10.974074074074075,0.0
12701,79,2,797.71,15.051132075471699,12.79245283018868,0.0
12702,19,1,219.0,18.25,4.416666666666667,0.0
12703,63,2,283.55,12.888636363636364,7.318181818181818,0.0
12704,6,10,2340.84,26.009333333333334,11.144444444444444,0.0
12705,14,14,6868.29,19.736465517241378,11.416666666666666,0.0
12707,291,1,603.42,18.285454545454545,7.757575757575758,0.0
12708,29,16,2712.91,15.591436781609195,7.2988505747126435,0.0
12709,2,26,9706.52,37.91609375,14.875,0.0
12710,96,4,1149.02,14.544556962025316,10.746835443037975,0.0
12712,22,17,4396.13,30.95866197183099,7.352112676056338,0.0
12713,0,1,848.55,22.330263157894734,13.368421052631579,0.0
12714,8,5,4708.86,18.18092664092664,11.849420849420849,0.0
12715,105,1,343.36,17.168,9.6,0.0
12716,3,2,1053.49,15.267971014492753,10.26086956521739,0.0
12717,150,3,1030.98,18.410357142857144,9.017857142857142,0.0
12718,70,1,238.25,12.539473684210526,10.68421052631579,0.0
12719,4,3,644.95,15.355952380952383,8.595238095238095,0.0
12720,2,29,5781.73,16.10509749303621,12.963788300835654,0.0
12721,31,7,2656.13,16.19591463414634,11.914634146341463,0.0
12722,84,6,997.63,17.502280701754387,9.824561403508772,0.0
12723,3,5,725.07,10.508260869565218,6.2898550724637685,0.0
12724,4,4,1031.41,19.460566037735852,8.39622641509434,0.0
12725,370,1,427.8,17.825,6.833333333333333,0.0
12726,27,7,2609.1,21.041129032258063,25.346774193548388,0.0
12727,10,9,3980.7,28.23191489361702,14.787234042553191,0.0
12728,70,4,836.33,18.18108695652174,9.108695652173912,0.0
12729,113,1,453.01,17.423461538461538,8.961538461538462,0.0
12731,23,14,18895.91,68.21628158844766,30.20216606498195,0.0
12732,179,1,236.26,19.688333333333333,9.25,0.0
12733,233,1,383.95,17.452272727272728,6.2272727272727275,0.0
12734,352,1,110.39999999999999,27.599999999999998,22.0,0.0
12735,314,2,779.5699999999999,18.12953488372093,8.55813953488372,0.0
12736,332,1,234.0,58.5,43.25,0.0
12738,371,1,155.35,14.122727272727273,13.454545454545455,0.0
12739,77,2,1013.04,26.658947368421053,12.789473684210526,0.0
12740,63,1,427.6,15.837037037037037,12.666666666666666,0.0
12743,133,2,540.13,4.123129770992366,2.404580152671756,0.0
12744,51,10,21279.29,92.92266375545852,22.85589519650655,0.0
12747,1,11,4196.01,40.737961165048546,12.37864077669903,0.0
12748,0,223,33053.19,7.4143539703903105,5.3272768057424855,0.0
12749,3,8,4090.88,17.70943722943723,6.1558441558441555,0.0
12750,128,1,275.88,18.392,9.133333333333333,0.0
12752,80,1,4366.78,82.3920754716981,42.679245283018865,0.0
12753,3,11,21429.39,93.17126086956522,48.91304347826087,0.0
12754,235,5,3010.7400000000002,46.31907692307693,99.67692307692307,0.0
12755,249,4,3811.9500000000003,635.325,144.33333333333334,0.0
12756,86,1,112.08,28.02,36.0,0.0
12757,15,19,7834.650000000001,21.17472972972973,6.427027027027027,0.0
12758,116,2,2791.59,28.779278350515465,22.010309278350515,0.0
12759,51,3,1531.44,16.12042105263158,9.494736842105263,0.0
12762,7,2,1898.52,27.51478260869565,17.782608695652176,0.0
12763,137,2,494.08,27.448888888888888,17.555555555555557,0.0
12764,316,1,1693.88,37.64177777777778,8.577777777777778,0.0
12766,3,7,6989.63,22.547193548387096,11.761290322580646,0.0
12769,238,1,1143.6,35.7375,11.125,0.0
12770,210,1,1351.45,112.62083333333334,61.916666666666664,0.0
12772,59,1,892.47,16.226727272727274,10.10909090909091,0.0
12775,16,6,1386.04,20.687164179104478,12.73134328358209,0.0
12778,19,7,822.23,16.122156862745097,16.15686274509804,0.0
12779,20,12,3981.36,25.04,12.553459119496855,0.0
12781,20,5,826.74,27.558,19.733333333333334,0.0
12782,4,6,2330.92,21.784299065420562,10.0,0.0
12783,1,8,2225.91,25.88267441860465,7.232558139534884,0.0
12784,8,2,532.82,9.347719298245615,4.912280701754386,0.0
12785,2,2,311.95,20.796666666666667,8.533333333333333,0.0
12787,9,3,463.65999999999997,23.183,13.05,0.0
12789,64,1,91.85,22.9625,1.0,0.0
12790,191,1,324.91999999999996,15.47238095238095,7.904761904761905,0.0
12791,373,1,192.6,96.3,48.5,0.0
12792,256,1,400.53999999999996,16.0216,8.68,0.0
12793,334,2,545.48,22.728333333333335,12.291666666666666,0.0
12794,52,2,860.41,19.12022222222222,13.155555555555555,0.0
12795,18,1,430.48,30.74857142857143,4.857142857142857,0.0
12797,359,3,254.03,14.942941176470589,4.647058823529412,0.0
12798,9,3,6977.04,872.13,657.0,0.0
12802,183,2,427.58,16.445384615384615,11.615384615384615,0.0
12808,36,3,483.65000000000003,17.273214285714285,6.714285714285714,0.0
12809,167,2,489.31,18.819615384615386,8.423076923076923,0.0
12811,260,3,514.85,16.608064516129033,7.419354838709677,0.0
12812,44,1,229.64,15.309333333333333,10.933333333333334,0.0
12814,101,1,125.92,62.96,24.5,0.0
12815,147,2,1063.46,22.6268085106383,8.063829787234043,0.0
12816,95,2,572.2,19.731034482758623,4.413793103448276,0.0
12817,280,1,166.04,41.51,13.25,0.0
12818,177,2,1542.08,96.38,57.6875,0.0
12820,2,4,942.34,15.97186440677966,12.23728813559322,0.0
12821,213,1,92.72,15.453333333333333,11.666666666666666,0.0
12822,70,3,948.88,20.188936170212767,11.659574468085106,0.0
12823,74,5,1759.5,351.9,46.0,0.0
12824,59,1,397.12,15.8848,9.28,0.0
12826,2,8,1474.72,15.688510638297872,11.212765957446809,0.0
12827,5,3,430.15,17.206,7.88,0.0
12828,2,6,1018.7099999999999,18.19125,8.821428571428571,0.0
12829,321,3,293.0,24.416666666666668,31.25,0.0
12830,37,7,6814.64,174.73435897435897,252.48717948717947,0.02564102564102564
12831,261,1,215.05,23.894444444444446,15.0,0.0
12832,31,2,383.03000000000003,14.186296296296298,7.222222222222222,0.0
12833,144,1,417.38,17.390833333333333,6.5,0.0
12834,282,1,312.38,17.354444444444443,6.111111111111111,0.0
12836,58,4,2610.36,15.002068965517243,6.103448275862069,0.0
12837,172,1,134.1,11.174999999999999,2.0,0.0
12838,33,2,671.95,5.599583333333333,2.9583333333333335,0.0
12839,2,16,5591.42,17.694367088607596,12.037974683544304,0.0
12840,143,6,2726.77,23.506637931034483,12.974137931034482,0.0
12841,4,26,3991.58,9.218429561200924,6.1108545034642034,0.0
12842,69,2,1118.99,32.9114705882353,16.08823529411765,0.0
12843,65,9,1702.26,15.761666666666667,6.972222222222222,0.0
12844,28,2,325.96,6.268461538461538,2.4038461538461537,0.0
12845,266,4,354.09000000000003,13.114444444444446,7.555555555555555,0.0
12847,21,1,843.64,10.043333333333333,10.392857142857142,0.0
12849,30,2,1010.29,21.047708333333333,12.4375,0.0
12851,96,1,131.81,2.8044680851063832,2.25531914893617,0.0
12852,289,2,311.55,15.5775,7.25,0.0
12853,107,9,1957.1,23.298809523809524,9.30952380952381,0.0
12854,78,5,1316.25,11.546052631578947,5.447368421052632,0.0
12855,372,1,38.099999999999994,12.699999999999998,10.0,0.0
12856,7,8,2170.78,6.913312101910829,3.417197452229299,0.0
12857,210,2,1106.4,24.05217391304348,7.456521739130435,0.0
12863,51,2,521.2,86.86666666666667,31.0,0.0
12864,137,1,147.12,49.04,72.0,0.0
12865,25,3,1568.23,16.335729166666667,9.135416666666666,0.0
12866,282,1,559.12,21.504615384615384,6.576923076923077,0.0
12867,25,10,4009.34,7.3296892138939675,7.787934186471664,0.0
12868,185,6,1607.06,15.019252336448597,8.672897196261681,0.0
12870,365,1,0.0,0.0,-1.0,0.0
12871,83,2,380.64,34.60363636363636,18.181818181818183,0.0
12872,326,2,599.97,9.090454545454547,4.833333333333333,0.0
12873,281,1,374.0,93.5,32.0,0.0
12875,142,2,343.23,171.615,1009.5,0.0
12876,57,2,2218.02,26.09435294117647,22.83529411764706,0.0
12877,3,12,1535.77,9.972532467532467,7.64935064935065,0.0
12878,17,3,854.99,17.448775510204083,10.938775510204081,0.0
12879,44,4,573.22,47.76833333333334,30.25,0.0
12881,275,1,298.0,42.57142857142857,3.0,0.0
12882,8,2,1463.04,112.54153846153847,18.923076923076923,0.0
12883,24,4,703.47,16.749285714285715,4.666666666666667,0.0
12884,87,1,309.05,44.15,6.142857142857143,0.0
12885,62,4,1175.22,16.3225,9.083333333333334,0.0
12886,67,3,1378.4,16.027906976744188,8.848837209302326,0.0
12888,213,4,354.12,50.58857142857143,9.714285714285714,0.0
12890,23,1,376.71999999999997,4.768607594936708,3.240506329113924,0.0
12891,185,3,331.0,110.33333333333333,316.6666666666667,0.0
12893,30,1,176.55,5.695161290322581,2.903225806451613,0.0
12895,41,3,372.8,15.533333333333333,8.5,0.0
12897,204,2,216.5,54.125,27.5,0.0
12901,8,36,17654.54,141.23632,167.32,0.008
12902,264,1,138.68,13.868,6.6,0.0
12904,17,2,496.06,6.986760563380281,4.140845070422535,0.0
12906,11,5,2919.81,46.34619047619047,27.761904761904763,0.0
12908,58,4,750.0,187.5,0.0,0.0
12909,39,8,2178.67,22.694479166666667,13.229166666666666,0.0
12910,22,8,3075.04,41.00053333333333,22.56,0.0
12912,2,5,1662.3,69.2625,27.916666666666668,0.0
12913,4,5,2483.63,49.6726,28.38,0.0
12915,148,2,363.65,16.529545454545453,4.2272727272727275,0.0
12916,138,5,2944.95,28.047142857142855,10.238095238095237,0.0
12917,127,1,594.0,297.0,60.0,0.0
12919,7,8,1335.19,25.67673076923077,12.846153846153847,0.0
12920,16,1,162.78,6.028888888888889,4.7407407407407405,0.0
12921,3,50,16587.09,22.384736842105262,12.758434547908232,0.0
12922,160,1,405.38,14.477857142857143,13.214285714285714,0.0
12923,63,1,172.82,6.172142857142857,2.4285714285714284,0.0
12924,87,5,933.7,30.11935483870968,15.483870967741936,0.0
12925,4,2,694.05,15.423333333333332,12.022222222222222,0.0
12928,34,5,2062.7,24.55595238095238,17.523809523809526,0.0
12929,121,2,117.85,13.094444444444443,4.0,0.0
12930,77,4,415.8,15.4,9.25925925925926,0.0
12931,21,20,42055.96,412.31333333333333,229.18627450980392,0.0
